Sample1,Sample2,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DPB2,HLA-DQA1,HLA-DQB1,HLA-DRB1,HLA-DQA2
HG00313,HG01506,138.0,31.0,66.0,1.0,2.0,8.0,54.0,72.0,0.0,8.0
HG00313,HG00148,39.0,55.0,62.0,2.0,1.0,1.0,21.0,390.0,42.0,3.0
HG00313,HG02239,40.0,54.0,9.0,1.0,63.0,25.0,0.0,3.0,211.0,46.0
HG00313,HG00338,0.0,1.0,0.0,0.0,25.0,5.0,1.0,0.0,140.0,0.0
HG00313,HG00255,138.0,76.0,2.0,2.0,1.0,7.0,159.0,72.0,147.0,27.0
HG00313,HG03882,96.0,28.0,58.0,10.0,23.0,211.0,73.0,411.0,0.0,2.0
HG00313,HG04039,39.0,30.0,58.0,1.0,30.0,21.0,72.0,411.0,507.0,37.0
HG00313,HG03904,40.0,99.0,60.0,1.0,2.0,9.0,1.0,0.0,1.0,3.0
HG00313,NA21099,40.0,5.0,4.0,365.0,60.0,23.0,2.0,2.0,222.0,34.0
HG00313,HG03941,39.0,1.0,3.0,3.0,51.0,20.0,55.0,28.0,0.0,21.0
HG00313,HG03977,95.0,14.0,2.0,10.0,16.0,211.0,0.0,4.0,151.0,4097.0
HG00313,NA21111,128.0,54.0,2.0,0.0,1.0,7.0,67.0,359.0,0.0,15.0
HG00313,NA21110,95.0,5.0,2.0,3.0,24.0,132.0,72.0,411.0,0.0,4.0
HG00313,HG03009,92.0,84.0,3.0,4.0,31.0,71.0,36.0,21.0,0.0,3.0
HG00313,NA20899,40.0,3.0,61.0,1.0,1.0,8.0,0.0,4.0,1645.0,45.0
HG01506,HG00148,2.0,109.0,4.0,3.0,16.0,464.0,40.0,44.0,0.0,32.0
HG01506,HG02239,38.0,92.0,72.0,2.0,29.0,1.0,316.0,71.0,0.0,55.0
HG01506,HG00338,33.0,30.0,4.0,1.0,25.0,9.0,55.0,8.0,0.0,4013.0
HG01506,HG00255,1.0,20.0,1.0,3.0,1.0,7.0,19.0,0.0,0.0,11.0
HG01506,HG03882,7.0,10.0,22.0,11.0,23.0,560.0,23.0,423.0,0.0,6.0
HG01506,HG04039,30.0,9.0,7.0,2.0,5.0,6.0,21.0,423.0,0.0,4.0
HG01506,HG03904,31.0,99.0,28.0,2.0,2.0,9.0,55.0,219.0,0.0,2451.0
HG01506,NA21099,76.0,2.0,3.0,366.0,302.0,11.0,38.0,70.0,27.0,4008.0
HG01506,HG03941,144.0,30.0,36.0,4.0,18.0,16.0,1.0,404.0,0.0,16.0
HG01506,HG03977,143.0,42.0,35.0,11.0,16.0,560.0,70.0,72.0,0.0,4.0
HG01506,NA21111,30.0,74.0,61.0,1.0,1.0,7.0,27.0,396.0,0.0,16.0
HG01506,NA21110,23.0,8.0,21.0,4.0,13.0,121.0,38.0,423.0,0.0,24.0
HG01506,HG03009,96.0,28.0,28.0,5.0,1.0,462.0,23.0,401.0,0.0,3.0
HG01506,NA20899,1.0,83.0,29.0,2.0,1.0,8.0,497.0,74.0,39.0,14.0
HG00148,HG02239,1.0,1.0,0.0,3.0,27.0,464.0,21.0,3.0,231.0,0.0
HG00148,HG00338,31.0,1.0,2.0,13.0,36.0,170.0,59.0,42.0,61.0,33.0
HG00148,HG00255,1.0,7.0,37.0,5.0,11.0,469.0,176.0,324.0,318.0,35.0
HG00148,HG03882,5.0,57.0,20.0,12.0,34.0,117.0,65.0,5.0,0.0,5.0
HG00148,HG04039,0.0,89.0,9.0,3.0,11.0,463.0,64.0,5.0,1587.0,22.0
HG00148,HG03904,1.0,59.0,26.0,12.0,38.0,125.0,59.0,390.0,438.0,39.0
HG00148,NA21099,1.0,54.0,35.0,367.0,59.0,465.0,23.0,430.0,230.0,12.0
HG00148,HG03941,0.0,53.0,34.0,1.0,32.0,98.0,41.0,399.0,0.0,0.0
HG00148,HG03977,95.0,53.0,33.0,12.0,43.0,117.0,21.0,398.0,170.0,32.0
HG00148,NA21111,28.0,79.0,57.0,25.0,35.0,173.0,44.0,321.0,0.0,35.0
HG00148,NA21110,80.0,109.0,23.0,1.0,3.0,126.0,64.0,4.0,0.0,6.0
HG00148,HG03009,92.0,98.0,26.0,2.0,15.0,70.0,56.0,5.0,0.0,21.0
HG00148,NA20899,1.0,54.0,25.0,13.0,35.0,171.0,21.0,323.0,438.0,1.0
HG02239,HG00338,40.0,80.0,62.0,10.0,49.0,26.0,527.0,401.0,171.0,1.0
HG02239,HG00255,37.0,74.0,7.0,2.0,24.0,18.0,159.0,71.0,165.0,60.0
HG02239,HG03882,93.0,69.0,65.0,9.0,47.0,560.0,320.0,6.0,0.0,1.0
HG02239,HG04039,1.0,64.0,65.0,0.0,24.0,7.0,322.0,6.0,143.0,2.0
HG02239,HG03904,2.0,85.0,71.0,9.0,51.0,20.0,158.0,168.0,425.0,2.0
HG02239,NA21099,2.0,55.0,9.0,3.0,7.0,12.0,2.0,1.0,170.0,2984.0
HG02239,HG03941,0.0,69.0,61.0,2.0,45.0,17.0,528.0,410.0,0.0,11.0
HG02239,HG03977,96.0,69.0,62.0,9.0,56.0,560.0,0.0,3.0,43.0,53.0
HG02239,NA21111,70.0,78.0,7.0,2.0,49.0,20.0,91.0,321.0,0.0,57.0
HG02239,NA21110,42.0,86.0,62.0,2.0,24.0,122.0,10.0,3.0,0.0,3.0
HG02239,HG03009,93.0,88.0,8.0,1.0,28.0,462.0,322.0,6.0,0.0,2.0
HG02239,NA20899,2.0,55.0,63.0,10.0,48.0,19.0,0.0,5.0,425.0,1.0
HG00338,HG00255,32.0,8.0,37.0,2.0,24.0,8.0,420.0,361.0,261.0,4007.0
HG00338,HG03882,34.0,27.0,20.0,1.0,2.0,152.0,71.0,507.0,0.0,2.0
HG00338,HG04039,3.0,29.0,9.0,10.0,25.0,20.0,70.0,506.0,358.0,3.0
HG00338,HG03904,2.0,60.0,26.0,1.0,6.0,10.0,2.0,0.0,261.0,3.0
HG00338,NA21099,40.0,30.0,35.0,370.0,318.0,24.0,70.0,400.0,232.0,21.0
HG00338,HG03941,39.0,0.0,3.0,12.0,41.0,19.0,56.0,28.0,0.0,35.0
HG00338,HG03977,95.0,13.0,2.0,1.0,11.0,152.0,61.0,22.0,165.0,4009.0
HG00338,NA21111,4.0,79.0,15.0,0.0,24.0,8.0,68.0,359.0,0.0,4032.0
HG00338,NA21110,77.0,4.0,2.0,1.0,3.0,133.0,70.0,506.0,0.0,4.0
HG00338,HG03009,92.0,98.0,26.0,13.0,29.0,166.0,37.0,21.0,0.0,3.0
HG00338,NA20899,40.0,98.0,27.0,1.0,3.0,1.0,504.0,361.0,143.0,4012.0
HG00255,HG03882,6.0,55.0,27.0,11.0,22.0,564.0,40.0,392.0,0.0,1.0
HG00255,HG04039,29.0,84.0,27.0,2.0,0.0,20.0,36.0,392.0,166.0,2.0
HG00255,HG03904,30.0,55.0,33.0,3.0,1.0,2.0,1.0,219.0,986.0,20.0
HG00255,NA21099,75.0,73.0,2.0,366.0,301.0,18.0,161.0,70.0,198.0,4019.0
HG00255,HG03941,144.0,51.0,38.0,4.0,21.0,23.0,497.0,372.0,0.0,25.0
HG00255,HG03977,142.0,51.0,37.0,11.0,15.0,564.0,159.0,72.0,164.0,2.0
HG00255,NA21111,29.0,66.0,0.0,2.0,0.0,2.0,256.0,397.0,0.0,28.0
HG00255,NA21110,24.0,105.0,28.0,4.0,8.0,134.0,299.0,392.0,0.0,24.0
HG00255,HG03009,95.0,8.0,1.0,5.0,4.0,469.0,38.0,361.0,0.0,2.0
HG00255,NA20899,2.0,75.0,34.0,3.0,0.0,1.0,1.0,74.0,16.0,5.0
HG03882,HG04039,31.0,15.0,8.0,9.0,23.0,561.0,3.0,0.0,0.0,23.0
HG03882,HG03904,32.0,33.0,8.0,0.0,4.0,0.0,72.0,462.0,0.0,1.0
HG03882,NA21099,79.0,10.0,25.0,369.0,318.0,564.0,1.0,1.0,0.0,6.0
HG03882,HG03941,96.0,4.0,1.0,11.0,39.0,241.0,11.0,1.0,0.0,2.0
HG03882,HG03977,1.0,4.0,0.0,0.0,9.0,0.0,87.0,411.0,0.0,1.0
HG03882,NA21111,31.0,79.0,53.0,29.0,22.0,177.0,64.0,3.0,0.0,13.0
HG03882,NA21110,1.0,14.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
HG03882,HG03009,4.0,97.0,8.0,12.0,27.0,170.0,8.0,0.0,0.0,23.0
HG03882,NA20899,85.0,97.0,4.0,1.0,1.0,153.0,501.0,323.0,31.0,4.0
HG04039,HG03904,1.0,75.0,14.0,9.0,27.0,22.0,73.0,462.0,223.0,11363.0
HG04039,NA21099,1.0,9.0,29.0,3.0,50.0,6.0,2.0,0.0,143.0,18.0
HG04039,HG03941,0.0,29.0,28.0,2.0,21.0,11.0,12.0,0.0,0.0,12.0
HG04039,HG03977,95.0,41.0,27.0,9.0,32.0,561.0,84.0,411.0,143.0,0.0
HG04039,NA21111,1.0,77.0,55.0,0.0,4.0,22.0,63.0,2.0,0.0,13.0
HG04039,NA21110,74.0,1.0,1.0,2.0,8.0,119.0,2.0,0.0,0.0,1.0
HG04039,HG03009,92.0,75.0,14.0,1.0,1.0,463.0,4.0,0.0,0.0,12780.0
HG04039,NA20899,1.0,75.0,15.0,10.0,24.0,21.0,502.0,323.0,166.0,5.0
HG03904,NA21099,2.0,99.0,31.0,369.0,300.0,20.0,73.0,167.0,196.0,23.0
HG03904,HG03941,1.0,31.0,34.0,11.0,38.0,25.0,56.0,28.0,0.0,12.0
HG03904,HG03977,96.0,31.0,33.0,0.0,5.0,0.0,61.0,22.0,172.0,2449.0
HG03904,NA21111,2.0,83.0,55.0,1.0,1.0,4.0,68.0,359.0,0.0,14.0
HG03904,NA21110,75.0,97.0,15.0,0.0,5.0,1.0,73.0,462.0,0.0,25.0
HG03904,HG03009,93.0,0.0,0.0,12.0,23.0,170.0,37.0,21.0,0.0,10582.0
HG03904,NA20899,2.0,0.0,1.0,1.0,1.0,3.0,0.0,171.0,172.0,2454.0
NA21099,HG03941,1.0,30.0,36.0,0.0,59.0,5.0,10.0,0.0,28.0,22.0
NA21099,HG03977,96.0,40.0,35.0,369.0,309.0,564.0,2.0,2.0,20.0,4004.0
NA21099,NA21111,84.0,53.0,2.0,3.0,52.0,18.0,63.0,2.0,0.0,4015.0
NA21099,NA21110,96.0,8.0,30.0,366.0,319.0,124.0,0.0,0.0,30.0,7.0
NA21099,HG03009,80.0,81.0,3.0,2.0,51.0,465.0,62.0,402.0,0.0,19.0
NA21099,NA20899,2.0,4.0,32.0,370.0,301.0,19.0,2.0,4.0,203.0,3990.0
HG03941,HG03977,95.0,0.0,1.0,11.0,43.0,241.0,71.0,29.0,0.0,13.0
HG03941,NA21111,129.0,79.0,16.0,3.0,50.0,23.0,28.0,2.0,0.0,18.0
HG03941,NA21110,95.0,4.0,3.0,0.0,29.0,122.0,10.0,0.0,0.0,2.0
HG03941,HG03009,92.0,98.0,34.0,1.0,17.0,28.0,47.0,28.0,0.0,12.0
HG03941,NA20899,1.0,98.0,5.0,12.0,43.0,24.0,496.0,372.0,21.0,11.0
HG03977,NA21111,144.0,85.0,17.0,29.0,15.0,177.0,63.0,359.0,0.0,29.0
HG03977,NA21110,0.0,16.0,2.0,0.0,10.0,1.0,86.0,411.0,0.0,25.0
HG03977,HG03009,3.0,90.0,33.0,12.0,28.0,170.0,24.0,1.0,0.0,0.0
HG03977,NA20899,94.0,90.0,4.0,1.0,10.0,153.0,0.0,2.0,151.0,5.0
NA21111,NA21110,56.0,76.0,17.0,24.0,23.0,134.0,63.0,2.0,0.0,28.0
NA21111,HG03009,93.0,74.0,1.0,1.0,5.0,169.0,67.0,321.0,0.0,12.0
NA21111,NA20899,55.0,55.0,54.0,1.0,0.0,1.0,503.0,17.0,52.0,30.0
NA21110,HG03009,3.0,97.0,15.0,1.0,12.0,171.0,62.0,7.0,0.0,1.0
NA21110,NA20899,24.0,97.0,16.0,1.0,2.0,135.0,502.0,323.0,48.0,7.0
HG03009,NA20899,91.0,0.0,1.0,13.0,28.0,167.0,497.0,323.0,27.0,5.0
